-0.982426,0.054414,4
-0.953180,-0.156045,3
-0.943361,0.788324,4
-0.908017,-0.878282,3
0.360360,-0.897112,4
-0.742470,-0.766650,1
-0.238656,0.807243,4
0.091996,0.820662,3
-0.475550,-0.447945,1
0.075020,-0.998089,4
-0.067644,-0.872599,3
-0.696975,-0.201691,1
-0.365373,0.990889,4
0.870098,0.691320,3
-0.990100,0.627973,3
0.493141,-0.179755,2
0.870376,0.868508,3
0.837942,-0.903059,4
0.739796,-0.614990,2
-0.982589,-0.977953,3
-0.120638,-0.295449,3
-0.996846,0.482065,4
-0.509589,-0.127451,1
0.998745,-0.949136,4
0.908529,0.936379,3
0.895021,-0.897665,4
0.448256,0.808456,1
-0.131059,-0.957643,3
-0.981579,-0.857363,3
-0.521370,-0.665044,1
-0.311191,-0.999358,3
0.818481,-0.992216,4
0.996778,-0.790263,4
-0.969173,0.581864,2
0.982009,0.862818,3
-0.916253,0.951186,4
-0.639471,0.809332,2
0.997864,0.329419,3
-0.254766,0.997859,4
-0.496935,-0.701711,1
-0.903155,-0.831659,3
-0.870279,-0.975074,3
-0.947949,-0.099396,3
-0.585674,0.071727,4
-0.318497,-0.745899,1
0.740947,0.403347,1
-0.719018,-0.973199,3
-0.740472,0.321784,2
0.237024,0.923741,3
-0.277087,-0.366409,1
-0.821828,-0.662190,1
0.305343,-0.990690,4
0.875216,-0.444512,2
-0.368764,0.164333,2
0.112292,0.996717,3
0.127567,-0.996435,4
-0.941891,-0.602585,3
-0.933151,-0.910149,3
-0.252775,-0.982408,3
-0.807164,0.287170,2
0.575648,-0.623602,2
-0.634406,-0.355120,1
-0.435717,0.415892,2
0.165479,-0.051223,4
-0.816777,-0.919539,3
0.685820,-0.962160,4
-0.825354,-0.066556,3
0.821330,0.765558,3
0.945789,-0.201828,4
-0.432771,0.909698,4
-0.111305,0.054934,4
-0.957319,0.998111,4
-0.560027,0.268851,2
0.898408,-0.105758,4
0.995199,0.681021,3
-0.923667,-0.006574,3
0.664385,0.829048,1
0.776050,-0.974469,4
0.435982,0.104139,3
-0.702514,-0.256134,1
-0.411306,-0.362135,1
-0.141960,-0.312152,3
-0.477629,-0.999321,3
-0.544218,-0.405769,1
0.644304,0.869872,1
-0.994800,0.090768,4
-0.809100,0.837859,4
-0.917110,-0.771839,3
0.795692,0.783377,3
-0.754162,0.120859,4
0.180061,-0.262751,2
-0.955525,-0.934641,3
0.666529,0.990981,3
0.987923,0.847812,3
-0.500660,-0.990053,3
-0.213365,-0.961260,3
-0.087637,-0.341881,1
-0.998650,0.448609,4
0.936402,-0.990776,4
0.598912,-0.999891,4
-0.444928,-0.497538,1
-0.497173,-0.124101,2
0.999950,-0.903270,4
-0.538734,0.765358,2
-0.186555,0.757772,4
0.995807,0.765509,3
-0.308375,0.518151,2
-0.569231,-0.079396,3
0.969648,0.998407,3
0.922945,0.772093,3
0.577865,0.072143,3
-0.624480,0.195363,2
0.432269,-0.687064,2
0.157229,0.187391,3
-0.887671,0.725503,4
-0.679085,-0.618966,1
0.850881,-0.993529,4
0.994557,-0.881510,4
0.956032,0.258285,3
-0.999986,-0.404346,3
0.879910,0.219655,3
0.483750,-0.437669,2
0.237579,0.838216,3
0.226554,-0.827586,4
0.300851,-0.898995,4
-0.995629,-0.053047,3
-0.999978,0.979121,4
-0.939836,0.304194,4
0.930280,-0.821517,4
0.890365,-0.658320,4
-0.999834,-0.349548,3
-0.668151,0.147308,2
0.905742,0.989127,3
-0.999075,-0.996726,3
0.047642,-0.364747,4
0.419872,0.961104,3
-0.871256,0.998930,4
0.971882,0.642400,3
0.995898,0.477273,3
-0.109145,-0.261925,1
0.490877,0.990605,3
-0.947337,0.227444,4
0.991765,-0.607292,4
0.736952,-0.826973,4
0.768319,0.564924,1
-0.359757,0.425366,2
-0.094940,0.884377,4
0.945136,-0.809410,4
0.239819,0.357244,1
0.931263,-0.644484,4
-0.303899,-0.936826,3
-0.068329,-0.997071,3
0.625314,-0.051852,4
0.721214,0.859473,3
-0.419809,-0.824287,1
-0.999929,-0.972782,3
-0.268068,-0.101179,3
-0.563795,0.907233,1
-0.793436,0.277434,2
0.958425,0.407054,3
0.743485,-0.487236,2
-0.093216,-0.907975,3
0.680539,-0.662658,2
0.057024,0.687907,3
-0.744903,0.987740,4
0.675994,0.986742,3
0.757681,0.965258,3
0.952329,0.643073,3
0.990270,0.280446,3
0.138722,-0.726863,4
0.606785,-0.944217,4
0.697585,-0.533490,2
0.286330,-0.743547,2
0.832292,0.079673,3
-0.968210,0.997038,4
0.666577,-0.886940,4
-0.129778,-0.677594,4
0.112075,0.790274,3
-0.386257,-0.793799,1
-0.208766,-0.735972,1
-0.451421,0.079199,4
-0.540082,0.464827,2
0.758448,-0.969160,3
-0.398020,-0.860615,1
0.664229,0.503544,1
0.356215,-0.971219,4
-0.371174,0.926958,4
-0.743370,-0.693833,1
-0.991656,-0.993619,3
-0.547773,0.755703,2
-0.938871,0.384503,4
-0.604233,-0.067145,3
0.899469,0.983519,3
0.689371,-0.167924,2
-0.780602,-0.529269,1
-0.998145,0.721852,4
0.600127,0.982736,3
0.845946,0.438010,1
-0.794030,0.083897,3
-0.475651,0.913236,4
-0.885366,0.999688,4
-0.778456,-0.999109,3
0.198514,0.813700,2
0.521760,-0.780319,2
-0.008826,0.671752,4
0.848564,0.409267,1
-0.985104,0.421785,4
0.376566,0.798993,1
0.452960,-0.999487,4
0.964899,0.809363,3
0.216061,-0.627220,2
-0.895690,-0.995889,3
-0.966139,0.505186,4
-0.765172,0.881255,4
-0.735314,0.675195,2
-0.751779,-0.684921,1
-0.951357,-0.732367,3
-0.890279,-0.422050,4
0.978910,-0.995368,4
0.454202,-0.506778,2
-0.880531,-0.146011,3
-0.367247,0.998442,4
0.993386,-0.338485,4
0.839494,-0.377502,2
0.472215,0.127974,1
0.351295,-0.433036,2
0.418708,0.365280,1
-0.574189,-0.497783,1
0.929547,-0.950703,4
0.007561,0.386000,3
0.619809,0.904508,3
-0.938770,-0.684689,1
0.770242,-0.102991,4
-0.953914,0.963874,4
0.699156,-0.990036,4
0.627036,-0.341984,2
0.243256,-0.024903,4
-0.455866,-0.967406,3
0.276512,-0.945652,4
0.998867,0.300489,3
-0.813359,-0.990852,3
-0.667510,-0.814569,1
0.485708,0.072700,3
0.066005,-0.454784,4
0.778419,0.297514,1
0.280094,-0.816328,2
-0.520840,0.651305,2
-0.574086,0.363232,2
0.881917,0.916410,3
0.989767,-0.443399,4
-0.282332,0.986986,4
-0.074966,-0.842249,3
-0.773774,0.742242,4
-0.696391,0.796934,2
-0.995798,0.553552,4
0.418965,0.360125,1
-0.019858,0.874250,4
-0.673587,-0.596013,1
-0.334299,-0.497305,1
0.423948,0.061064,3
0.750239,-0.975325,2
-0.447678,0.983267,4
0.363706,-0.597471,2
0.325638,-0.999966,4
0.182250,0.919053,3
-0.682347,0.715450,2
0.862447,-0.505945,2
0.857116,-0.107839,4
0.635599,0.400846,1
-0.531126,-0.456042,1
0.284509,0.063690,3
0.680929,0.801767,1
-0.994950,0.486801,4
0.666849,0.175818,1
-0.813390,-0.844985,3
-0.996690,0.053382,4
0.334475,0.234969,3
0.954158,-0.558343,4
-0.144199,0.589925,2
0.403397,-0.224248,2
0.126392,-0.285861,4
0.123918,-0.556994,2
-0.214732,0.099024,4
-0.053585,0.869780,4
-0.420806,-0.882099,1
0.938357,-0.195702,4
-0.993173,-0.420648,3
0.382721,-0.991537,4
-0.593958,0.291598,2
0.873405,-0.652685,4
0.424374,-0.996962,4
0.985632,-0.192639,4
-0.902830,-0.398856,3
-0.654883,0.349144,2
-0.682421,0.077598,4
0.558992,-0.928558,4
-0.099149,-0.740275,1
-0.551945,0.977440,4
-0.218878,-0.873371,3
0.824562,-0.443908,2
-0.986729,-0.858772,3
0.969714,-0.743987,4
0.196465,-0.415733,2
0.100696,0.673418,4
-0.620620,0.271174,2
0.958459,0.868311,3
-0.984553,-0.627892,3
-0.036813,-0.999884,3
0.212709,0.828121,3
-0.243148,-0.958042,3
-0.708421,0.192773,3
0.792719,0.876823,3
-0.798081,0.823951,4
0.035476,0.998860,3
-0.305151,-0.506606,1
0.031198,0.915012,3
0.989536,0.965462,1
0.660290,-0.504862,2
0.113714,0.922253,3
0.601025,0.186515,1
0.160532,0.668032,1
0.670162,-0.614969,2
0.611955,0.854547,1
-0.639628,-0.986252,3
0.320795,-0.569051,2
-0.962308,0.981987,4
0.932054,-0.768825,4
-0.672230,-0.211106,1
0.969253,0.320887,3
-0.466725,0.028548,4
0.623059,0.998733,3
0.693666,-0.707556,2
0.997676,0.127159,3
-0.902228,0.691938,4
-0.982473,-0.276188,3
0.405685,0.999990,3
-0.821661,0.745382,4
-0.777463,0.053788,4
-0.418282,0.813531,2
0.987661,0.739389,3
-0.674949,-0.635224,1
0.641574,-0.615814,2
0.721568,-0.852103,4
0.564885,0.677368,1
0.916004,-0.854197,4
-0.674492,0.709143,2
-0.776130,-0.983519,3
-0.194651,0.477994,2
-0.758731,-0.985578,3
-0.953513,0.843295,4
0.977659,-0.066584,4
0.728347,0.589077,1
0.993094,-0.914606,4
0.620512,0.526295,1
-0.999996,0.990013,4
-0.989260,0.305939,4
0.755611,0.683902,1
-0.932221,-0.812833,3
-0.405980,0.000550,4
0.988209,-0.437865,4
0.940464,-0.786917,4
-0.388625,0.946040,4
0.992959,-0.899344,4
-0.454987,0.433948,2
0.999995,-0.118986,4
-0.518486,-0.999624,4
0.675493,-0.272872,2
0.904933,0.552646,3
0.654236,0.984935,3
-0.586530,-0.809780,1
0.039836,-0.961393,4
0.597763,0.660809,1
-0.278138,-0.963940,3
0.870738,0.146907,3
-0.488886,0.028168,4
0.685304,-0.183476,2
-0.798216,0.950176,4
-0.982992,0.122272,4
-0.210163,-0.218542,3
0.571711,-0.986199,4
0.839803,-0.356594,1
0.999353,-0.168201,4
-0.949917,0.905444,4
0.739227,-0.338850,2
-0.451261,-0.991069,3
0.940194,-0.998711,4
0.838249,0.953975,3
0.806758,-0.618844,2
-0.912922,0.428732,4
-0.373348,0.038613,4
0.930805,0.843992,3
0.429705,0.505657,1
0.141493,0.437156,1
0.383797,-0.990304,4
-0.723549,-0.946428,3
0.643094,0.018788,3
0.777183,0.848346,3
-0.942357,-0.140124,3
-0.670007,0.751689,2
0.912195,-0.097290,4
0.999127,-0.890829,4
-0.438933,-0.609159,1
0.766115,-0.490819,2
-0.676781,-0.411177,1
0.848868,0.788839,3
-0.988688,-0.273249,3
0.409446,0.575657,1
0.598002,-0.963177,4
-0.862632,0.534876,2
-0.972065,-0.551573,3
0.663472,0.297752,1
-0.771545,0.924074,4
0.926029,0.886725,3
-0.696900,-0.476866,1
-0.962061,0.726987,4
0.987486,-0.787920,4
0.363237,-0.466719,2
0.437720,-0.202682,2
0.994717,-0.997077,4
-0.138356,0.308288,4
-0.858373,0.961342,4
0.172915,-0.824031,4
0.859692,-0.177491,4
0.874158,0.813126,3
-0.358534,0.102189,4
0.980957,-0.020614,4
-0.149615,-0.406443,1
0.460167,0.765372,1
-0.743499,-0.718760,1
-0.129540,0.917116,4
0.917598,0.635744,3
-0.835041,-0.623505,1
0.959217,0.752371,3
-0.999429,0.009757,4
-0.597680,-0.092478,1
0.642447,0.083122,3
0.898458,-0.965527,4
-0.610891,-0.970575,3
-0.617910,-0.146048,4
0.476302,0.926798,3
0.191340,-0.595987,2
0.971201,-0.995936,4
0.460509,0.637134,1
0.963354,0.897331,4
-0.765901,0.317743,2
0.852991,-0.141102,4
0.970945,-0.664058,4
0.466064,0.241826,3
0.698334,-0.111798,4
-0.401108,0.878667,2
0.688699,0.060690,3
0.784128,0.142601,3
0.217106,-0.928407,4
0.840467,-0.256021,4
0.059638,-0.680487,4
-0.037974,-0.079006,3
-0.961158,0.602911,3
-0.800292,0.900559,4
0.154097,-0.846311,4
-0.946906,0.682667,4
0.907976,-0.597196,4
-0.942088,0.997272,4
0.718024,-0.439083,2
-0.195911,-0.654471,1
-0.951125,-0.700408,3
0.962166,0.641829,3
0.972178,-0.013346,4
0.503830,-0.941535,4
0.516017,0.255376,1
-0.126359,0.014763,4
-0.996068,0.611316,4
-0.372711,0.945729,4
-0.701186,0.285845,2
0.827524,-0.468043,2
-0.645128,0.066929,4
-0.996793,-0.550571,3
-0.939837,0.682595,4
0.681195,0.759313,1
-0.515598,-0.847160,1
-0.589505,-0.799819,1
-0.886813,-0.078322,3
-0.745023,-0.444245,1
0.787151,0.093152,3
-0.377810,0.771627,4
0.249251,0.745138,1
-0.554765,0.254850,2
0.592431,-0.196794,2
-0.992223,-0.616406,3
-0.785989,-0.994352,1
-0.681735,-0.990609,3
-0.908292,-0.755965,3
-0.564243,-0.084441,3
0.734175,-0.014579,4
-0.762945,0.106657,4
-0.209355,-0.669757,1
0.716656,0.179679,1
-0.164176,-0.369757,1
0.506111,-0.865053,2
0.991101,0.407040,3
-0.654455,0.995880,4
-0.999945,0.998830,4
0.105857,0.775819,3
-0.429033,-0.954243,3
-0.539141,-0.388738,1
-0.751685,0.999225,4
-0.904096,0.668671,4
-0.895982,0.981551,1
-0.546686,-0.993714,3
0.632681,0.697220,1
-0.802938,0.079094,4
0.587579,0.207795,1
0.999668,-0.889994,4
-0.891936,-0.997528,3
0.507424,0.239514,1
0.996936,-0.428292,4
0.922361,-0.155029,4
0.755757,-0.940042,4
0.951605,-0.453310,4
0.457020,0.154860,1
-0.912743,0.859450,4
-0.724742,-0.995821,3
-0.669194,-0.065647,3
0.553388,0.918146,3
0.575436,-0.590100,2
-1.000000,0.138246,4
-0.868313,-0.290953,3
0.241152,-0.913592,4
0.125211,0.940566,3
0.352114,-0.681384,2
-0.034942,-0.801848,3
-0.979730,-0.801697,3
-0.999976,-0.195733,3
-0.995912,-0.705715,3
-0.992495,-0.984861,2
0.173315,-0.958424,4
-0.066633,0.999983,4
0.914313,0.794248,3
-0.705157,-0.000470,3
0.909664,0.872742,3
-0.914089,0.764065,4
0.580407,-0.973911,4
0.810271,-0.184744,4
0.713827,-0.157669,4
0.418905,0.253227,1
0.375911,0.946148,3
0.696013,-0.922474,4
-0.420998,0.966197,4
-0.721469,0.999059,4
-0.178917,-0.989533,3
0.989473,0.269359,3
0.791939,-0.778302,4
-0.558925,0.868743,2
0.772230,-0.036685,4
0.962310,-0.994816,4
0.927298,0.664901,3
-0.269777,0.740282,2
0.167712,-0.954517,4
0.169884,-0.975460,4
0.735642,0.168113,3
0.526136,-0.526314,4
0.994745,0.238524,3
0.439940,-0.840985,2
-0.360003,-0.078111,3
0.964723,-0.467412,4
-0.339693,0.995353,4
-0.302558,0.167256,2
-0.129432,-0.002666,3
-0.461442,0.997949,4
-0.392601,-0.756688,1
0.869687,-0.882449,4
-0.839950,0.157131,4
-0.910834,0.541138,4
0.998363,-0.996867,4
-0.566071,0.844296,2
-0.298198,-0.829850,2
0.959779,0.508274,3
-0.988045,-0.510568,3
-0.884171,-0.890760,3
0.996589,-0.817609,4
0.563693,-0.650019,2
0.262258,-0.522538,2
0.802202,0.853135,3
-0.226338,-0.452572,1
-0.737965,0.143720,4
0.196539,0.741041,1
0.705744,-0.966164,3
-0.792573,-0.878203,3
0.909409,-0.744929,4
-0.448064,-0.450205,1
-0.264062,-0.922538,3
0.842480,-0.662709,2
-0.070836,0.998352,4
-0.922017,0.607053,4
-0.994691,-0.714960,3
-0.955065,0.698186,4
0.661391,0.956236,2
0.825925,-0.702844,2
-0.831016,-0.765588,3
-0.992164,-0.973244,3
0.923957,-0.998362,4
-0.914492,-0.787847,3
-0.402488,0.660067,2
0.999861,-0.068507,4
0.900008,0.665382,3
0.924830,-0.169367,4
-0.993636,0.991977,4
-0.425930,-0.503633,1
0.499101,-0.769173,2
0.130629,0.537934,1
-0.652025,-0.403743,1
-0.233737,-0.072205,3
0.689297,-0.335339,2
-0.048230,0.118265,4
0.917741,0.945240,3
-0.704673,-0.999308,3
0.391682,-0.950552,4
0.962688,-0.839246,4
0.916623,0.495539,3
0.149811,-0.809457,4
0.377256,-0.230873,1
-0.970606,0.444356,4
0.537286,0.936386,3
0.495984,0.724881,1
0.444190,-0.982501,4
-0.088332,-0.222677,3
-0.996810,0.325316,4
0.828688,0.321431,1
0.844314,0.466194,1
0.754510,-0.989852,4
0.088824,0.995918,3
0.966879,0.821243,3
0.098010,0.386073,3
-0.635238,-0.328052,1
-0.181088,0.049185,4
0.267251,0.997904,3
-0.049448,-0.823131,3
0.799998,-0.036527,4
-0.949829,-0.498198,3
0.387374,-0.138371,4
-0.010912,-0.794564,3
0.827421,-0.752073,4
0.819083,-0.144779,4
0.268171,-0.998691,4
0.994967,-0.078213,4
-0.828288,-0.305549,1
-0.931547,0.226832,4
0.544451,0.986085,3
-0.054189,-0.995057,3
-0.987932,0.982655,4
-0.986183,-0.743995,3
0.990086,-0.847985,4
-0.546991,-0.809929,1
-0.751452,-0.544337,1
0.485616,0.944185,3
0.260148,0.256176,1
-0.802365,-0.345907,1
0.790345,0.800986,3
-0.327134,-0.340571,1
0.152354,0.981623,3
0.917788,0.025577,3
0.158038,0.348025,1
-0.992895,0.221451,3
-0.672330,-0.599155,1
-0.086153,0.066593,4
0.834833,0.319979,1
-0.056551,0.964404,4
0.816962,-0.365567,2
-0.583355,0.886232,2
0.958250,-0.623849,4
-0.642917,-0.896443,3
0.955490,-0.760147,4
0.179228,-0.885162,4
-0.903115,-0.445223,3
0.338722,0.366424,1
0.234113,-0.032307,1
0.790182,-0.229597,2
0.045001,-0.995247,4
-0.995770,0.374734,2
-0.683937,0.935807,4
-0.957085,-0.817231,3
-0.323472,-0.704816,1
0.663401,-0.999553,4
-0.143406,0.320722,2
0.890943,0.816053,3
0.879346,-0.548271,2
0.162655,0.495769,1
0.901092,0.180077,3
-0.348998,0.535563,2
0.977056,0.909761,3
0.585543,0.571691,1
0.981162,-0.933348,4
-0.809601,0.936534,4
-0.624547,-0.438926,1
-0.374319,0.601210,2
0.994240,0.416391,3
-0.269403,0.672681,2
-0.866468,-0.867022,3
0.984751,-0.899323,4
-0.998091,0.945116,4
-0.939935,-0.052563,3
-0.532697,-0.318170,1
-0.903394,-0.928829,3
0.509653,-0.509937,2
-0.579340,-0.750323,1
0.792109,-0.576845,2
-0.589385,0.428693,2
0.761134,0.988035,3
-0.505557,-0.323763,1
-0.977852,-0.913327,3
-0.865998,0.070998,4
0.933803,0.591439,3
0.938742,0.967749,3
-0.695313,-0.497088,1
0.892938,-0.989873,4
0.511466,-0.716643,2
0.062735,0.167881,3
0.879773,-0.897706,4
-0.120850,-0.997281,3
0.370334,-0.994697,4
-0.767890,-0.983752,3
0.575640,-0.184329,2
-0.027431,0.073605,4
-0.984029,-0.156823,3
0.987134,0.374932,3
0.957190,0.776883,3
0.278003,-0.814854,2
-0.387131,0.901363,4
-0.999614,-0.536986,3
0.994921,0.909960,1
0.934842,-0.978136,4
0.968812,-0.923042,4
-0.288784,-0.287226,1
-0.890698,0.433887,2
-0.591166,0.740037,2
0.165517,-0.956309,4
-0.433161,-0.316111,1
0.466354,-0.358237,2
0.938151,0.985011,4
0.565439,-0.827214,2
-0.570282,0.721633,2
0.282556,0.426986,1
-0.006499,-0.149268,3
-0.658281,0.998268,4
0.830298,-0.606672,2
-0.726599,0.937585,4
-0.992167,-0.779579,3
0.979967,-0.257440,3
0.623996,-0.659856,2
-0.956515,0.432113,4
-0.325970,-0.949924,3
-0.929265,0.355521,4
0.131382,0.491053,1
-0.553675,-0.898507,3
0.988356,0.980575,3
-0.568501,-0.524904,1
0.276784,-0.913703,4
0.996806,-0.987525,4
-0.655029,0.869935,4
0.908792,0.896116,3
0.801911,-0.359691,2
0.005779,-0.999945,4
0.461195,-0.097757,4
0.644534,0.310116,1
0.077245,-0.225984,4
-0.911430,-0.927491,3
0.628059,-0.787781,2
-0.998299,0.875936,4
0.999414,0.435788,3
-0.471192,-0.636125,1
0.877481,-0.998792,4
0.554254,-0.184124,2
0.256640,-0.617969,2
-0.699732,-0.577190,1
0.591550,0.377719,1
-0.031183,0.999991,4
0.603487,0.612658,1
-0.760827,-0.797251,1
0.877425,0.454503,1
-0.547878,-0.830672,1
0.314312,-0.921247,4
-0.954427,0.827267,4
0.845868,-0.997580,4
-0.378649,-0.810821,2
0.851115,0.953103,3
0.834331,0.306626,1
0.997953,-0.446759,4
0.040704,-0.976013,4
-0.896224,0.120197,4
-0.637315,0.453648,2
0.847225,0.589355,1
0.999858,0.999433,3
-0.438809,0.650041,2
0.746382,0.996607,3
0.950453,-0.992223,4
-0.596514,-0.443125,1
0.897876,-0.356754,4
-0.068965,0.318432,4
-0.872626,-0.708314,3
0.870077,-0.146903,4
-0.227175,-0.921724,3
-0.372235,0.987736,4
-0.986045,-0.649087,3
0.990825,0.982580,3
-0.179562,-0.062088,4
0.723921,0.345065,1
-0.922404,0.387450,4
-0.997376,-0.715060,3
-0.099520,0.310810,4
0.883629,-0.483527,2
-0.774252,-0.898250,4
0.658542,0.366318,1
-0.656621,-0.964704,3
0.619056,0.984564,3
0.934018,0.605975,3
0.385760,0.970520,3
0.978563,0.085565,3
0.994477,0.652623,3
0.979095,-0.214492,4
-0.997702,0.284521,4
-0.871295,0.832525,4
0.005896,0.261687,3
0.148115,0.831110,3
-0.931556,-0.850597,3
0.259541,-0.187269,2
-0.873925,-0.403727,1
0.868992,-0.812121,4
-0.262496,0.961673,4
0.837958,-0.878600,4
0.641960,0.416925,1
0.656865,0.156569,1
0.369714,-0.750409,2
0.863710,0.896096,3
0.737173,0.739300,1
-0.978260,0.656626,4
0.115192,0.975036,3
0.999825,-0.998564,3
0.248937,0.352619,1
0.085462,-0.990561,4
0.028292,0.722686,3
0.552808,0.035096,3
0.923521,-0.799901,4
-0.776484,0.892820,4
0.989193,-0.124363,4
0.984135,0.985882,3
0.998021,-0.956570,1
0.239831,-0.198535,2
0.742574,0.917005,3
0.938797,0.705327,3
0.083167,-0.741773,4
0.620197,0.505596,1
0.486577,0.803780,1
0.984976,-0.224352,4
-0.706471,0.343803,2
0.571170,-0.275470,2
-0.964856,0.999860,4
0.522889,-0.737733,2
0.236155,0.007200,3
0.377688,-0.118480,4
0.020642,-0.200651,4
0.121897,-0.955272,4
-0.652632,0.433223,2
0.607917,0.466544,1
0.888333,-0.294680,4
-0.929412,0.997642,4
-0.480452,-0.195933,1
-0.411266,-0.249878,1
0.837451,0.014147,3
0.948523,0.987015,3
-0.999267,0.058112,4
-0.488693,0.836716,2
-0.228449,-0.276553,1
0.786538,-0.984942,4
0.329180,0.628660,1
0.105395,0.061693,3
0.735020,-0.425431,2
-0.753011,-0.832943,3
0.999778,-0.008197,2
-0.879087,-0.817637,3
0.442661,0.790584,2
-0.945319,-0.398530,3
0.146919,-0.993663,4
-0.263281,-0.900349,3
0.985023,-0.255715,4
0.329500,-0.699589,3
0.844398,-0.758914,4
0.832444,0.882290,3
-0.982466,-0.334425,3
-0.505224,0.990145,2
0.886931,-0.559253,2
0.904484,0.725933,4
0.933684,0.951245,3
-0.879673,0.139799,4
0.868105,0.754339,3
0.042343,-0.667971,4
0.489390,0.842831,1
-0.417493,0.866885,2
0.697340,-0.858691,4
-0.334801,0.077623,4
-0.369863,0.465516,2
0.998093,-0.842823,4
-0.366194,-0.804314,1
-0.999997,-0.140190,3
-0.935545,-0.580129,3
-0.076180,0.684667,4
-0.873687,0.768219,4
-0.817107,-0.430792,1
0.999736,0.996288,3
-0.503224,-0.909969,3
-0.767733,-0.998813,3
0.784382,0.991610,3
0.560977,-0.970067,4
0.999500,-0.999996,4
-0.716720,0.350496,2
0.047968,0.657995,3
0.162852,-0.337799,2
-0.999333,-0.931718,3
-0.818280,0.975440,4
0.451737,0.065076,3
-0.490396,0.497319,2
-0.918225,0.372028,4
-0.485127,-0.999669,3
-0.706091,-0.057345,3
-0.398532,0.456641,2
0.735230,0.284717,1
0.302945,0.124804,3
-0.328705,0.322822,2
-0.191359,0.925066,4
-0.536346,0.629382,2
-0.929591,0.959270,4
-0.704122,-0.328695,1
-0.960194,-0.935662,3
-0.877995,-0.913885,3
-0.620153,-0.182910,1
0.455253,0.886936,1
0.986891,0.771981,3
-0.986152,-0.501974,3
0.554649,0.678469,1
-0.092683,0.871982,4
0.959752,-0.715925,4
0.483748,-0.446657,2
0.215532,0.994766,3
0.458457,0.849478,1
-0.910791,0.738639,4
-0.914174,-0.437233,3
-0.653624,0.958123,4
-0.101492,0.766672,4
0.014197,-0.281830,4
0.312747,0.369544,1
0.817465,-0.753732,4
-0.253756,-0.977582,3
-0.999555,-0.232864,3
-0.834736,0.999999,4
-0.710418,0.544271,2
0.071070,0.683636,3
0.899477,0.608511,3
-0.095497,-0.869932,3
-0.390715,0.285773,2
0.166007,0.028267,3
-0.975148,-0.800857,3
