0.946398,0.833684
1.129505,1.040380
0.798099,1.144409
0.942649,0.759497
1.050121,1.199891
1.140458,0.774875
1.078547,0.799806
1.236803,0.803532
0.927588,0.951918
1.138439,1.052937
1.047156,0.848443
0.892192,0.810872
1.003044,1.184218
1.242050,1.077030
1.029677,1.040699
1.121049,1.226075
1.124383,1.000554
1.016455,1.172482
0.894963,1.209104
1.181979,1.195084
1.158995,1.072437
1.219959,0.987542
1.122243,1.206762
1.041074,0.799831
0.908680,0.929513
1.102768,1.205836
1.027956,1.244960
0.766708,0.781000
1.179178,0.758758
1.108030,0.958854
0.299457,0.229079
0.184929,0.173840
0.479632,0.451384
0.096322,0.124595
0.410488,0.028301
0.069679,0.319483
0.350739,0.039638
0.057025,0.222981
0.496400,0.348099
0.272812,0.155080
0.027612,0.125579
0.110916,0.305569
0.120539,0.127623
0.336569,0.049717
0.136381,0.194598
0.258571,0.435838
0.423677,0.443501
0.109678,0.403309
0.394885,0.206001
0.027905,0.305373
0.234302,0.097584
0.124856,0.085040
0.137222,0.181881
0.308022,0.133622
0.029980,0.080833
0.288702,0.057593
0.206413,0.399617
0.363161,0.326952
0.027241,0.199730
0.376669,0.163622
0.394328,0.135240
0.099460,0.318005
0.078740,0.209138
0.221315,0.473625
0.415138,0.249220
0.278999,0.149440
0.346804,0.403855
0.234481,0.484026
0.085736,0.042502
0.117648,0.115717
0.123336,0.406349
0.173310,0.329749
0.305966,0.036471
0.156700,0.333207
0.236201,0.033369
0.496828,0.130529
0.168609,0.096288
0.448535,0.247349
0.305426,0.169850
0.220974,0.220564
0.419070,0.499973
0.370005,0.265873
0.403828,0.104486
0.249899,0.489564
0.146988,0.367547
0.105281,0.270324
0.273896,0.278591
0.100072,0.079862
0.315062,0.256772
0.413069,0.051263
0.290141,0.409897
0.181792,0.458750
0.006185,0.130327
0.206099,0.311611
0.300177,0.427073
0.032175,0.219247
0.427046,0.402180
0.485120,0.330874
0.006666,0.235019
0.320438,0.153654
0.102565,0.425719
0.423977,0.376461
0.204310,0.024050
0.456323,0.019371
0.280822,0.369391
0.070634,0.070963
0.279288,0.252426
0.029713,0.285473
0.382753,0.235812
0.097084,0.182930
0.162885,0.129260
0.402177,0.089931
0.031440,0.387296
0.420805,0.038106
0.122315,0.241243
0.191760,0.224881
0.166962,0.115737
0.101341,0.371271
0.139787,0.057664
0.390643,0.420609
0.427055,0.461277
0.491572,0.206343
0.213703,0.021285
0.491816,0.096456
0.257097,0.088901
0.279386,0.419981
0.218160,0.181563
0.009912,0.249600
0.068859,0.430717
0.287706,0.191174
0.171959,0.479466
0.416055,0.338921
0.095203,0.017396
0.210192,0.234989
0.075060,0.100835
0.155598,0.002115
0.062112,0.147170
0.208458,0.275814
0.168455,0.200275
0.372270,0.425552
0.289175,0.151656
0.345533,0.007336
0.333219,0.355445
0.256936,0.402078
0.286162,0.044642
0.093252,0.458121
0.024108,0.009307
0.297043,0.119311
0.026703,0.007235
0.354300,0.101763
0.108070,0.009898
0.103879,0.170182
0.157069,0.312337
0.445996,0.325524
0.012612,0.318266
0.251075,0.301787
0.469922,0.096609
0.309123,0.303140
0.452054,0.066059
0.205218,0.238216
0.110702,0.298470
0.196337,0.134810
0.307777,0.493380
0.254121,0.334480
0.000615,0.108421
0.436243,0.108685
0.118319,0.040122
0.278867,0.275388
0.352459,0.224862
0.100911,0.365071
0.043128,0.351987
0.166858,0.013050
0.448595,0.475981
0.316190,0.400649
0.042041,0.021408
0.138865,0.152743
0.319877,0.335202
0.287552,0.127654
0.328582,0.041673
0.462134,0.329197
0.150094,1.898377
0.437882,1.768413
0.438499,1.716749
0.043801,1.790958
0.441611,1.644712
0.156029,1.984740
0.496699,1.822887
0.497789,1.945295
0.298868,1.813979
0.345944,1.840909
0.335386,1.984809
0.493651,1.655264
0.320011,1.781204
0.282918,1.648594
0.322877,1.745052
0.477791,1.972970
0.143429,1.915673
0.241383,1.581928
0.132422,1.785184
0.372886,1.574034
0.429896,1.528915
0.058773,1.926596
0.351801,1.556562
0.371890,1.650669
0.370541,1.717834
0.491578,1.705928
0.202643,1.985229
0.361192,1.522654
0.266433,1.644110
0.171248,1.589309
0.389161,1.649039
0.062280,1.532591
0.064712,1.803663
0.114519,1.697134
0.088847,1.987405
0.271168,1.518744
0.016319,1.829941
0.445339,1.868121
0.386504,1.817230
0.018790,1.757045
0.035064,1.510368
0.462973,1.737707
0.495597,1.824165
0.260361,1.762030
0.468274,1.931609
0.351339,1.857436
0.080648,1.913619
0.390026,1.645361
0.217282,1.504545
0.342495,1.806129
0.491950,1.613663
0.324872,1.508269
0.443604,1.770212
0.376390,1.830108
0.087441,1.895180
0.087153,1.622505
0.405548,1.550126
0.360212,1.901146
0.374291,1.620573
0.163176,1.842565
0.052183,1.514515
0.200001,1.632831
0.428134,1.590027
0.278192,1.645415
0.094572,1.620687
0.451544,1.586522
0.234350,1.776416
0.094791,1.677954
0.046628,1.971181
0.008062,1.634069
0.366362,1.595215
0.256574,1.771910
0.145341,1.616786
0.173056,1.519632
0.237360,1.836232
0.362197,1.789543
0.350747,1.562198
0.422374,1.778880
0.152225,1.700566
0.424295,1.746797
0.321253,1.875839
0.333319,1.555603
0.152255,1.928110
0.233556,1.698883
0.399292,1.741618
0.332952,1.765653
0.336833,1.589527
0.037563,1.982173
0.206313,1.710619
0.001805,1.943673
0.046851,1.864002
0.233216,1.897597
0.426199,1.655590
0.176477,1.578424
0.356156,1.600773
0.325221,1.677409
0.476612,1.658541
0.233012,1.628867
0.086651,1.966568
0.327750,1.985943
0.208186,1.660703
0.251596,1.545019
0.250229,1.789159
0.027193,1.956543
0.499779,1.528998
0.400216,1.546630
0.392999,1.633432
0.444227,1.819199
0.289022,1.620704
0.397623,1.645178
0.221477,1.722844
0.322587,1.698089
0.381385,1.555599
0.326956,1.968036
0.022167,1.654706
0.453978,1.730354
0.315408,1.705574
0.275373,1.565638
0.494734,1.802566
0.022180,1.994512
0.331563,1.922396
0.041142,1.724563
0.055828,1.985369
0.043761,1.844850
0.106073,1.941384
0.490028,1.827550
0.164229,1.812615
0.025639,1.545613
0.368214,1.852595
0.013649,1.890382
0.007301,1.967628
0.120736,1.822709
0.173202,1.896109
0.388347,1.667935
0.198674,1.910527
0.162448,1.530238
0.332924,1.703589
0.254800,1.888751
0.188958,1.798562
0.233601,1.795031
0.239946,1.723629
0.122581,1.904175
0.036244,1.648220
0.449788,1.904458
0.000815,1.963437
0.294839,1.508115
0.431065,1.915575
0.330824,1.604266
0.311684,1.719171
0.272202,1.510358
1.629699,0.434649
1.540596,0.462623
1.638239,0.295396
1.851374,0.327197
1.593958,0.084975
1.622228,0.333904
1.808604,0.244809
1.738078,0.344847
1.893029,0.187866
1.749305,0.393844
1.651303,0.044145
1.901959,0.082368
1.959720,0.232784
1.686635,0.271403
1.951955,0.458836
1.781761,0.081654
1.893486,0.322357
1.544277,0.031725
1.617753,0.395651
1.858921,0.211711
1.980626,0.481149
1.545615,0.289229
1.725958,0.283693
1.634077,0.118987
1.971559,0.383382
1.512831,0.122863
1.927527,0.414790
1.705231,0.387247
1.647574,0.391865
1.658650,0.099529
1.850702,0.440411
1.681183,0.244188
1.762768,0.225460
1.775912,0.380521
1.621110,0.134833
1.592232,0.101736
1.615982,0.137847
1.890966,0.341940
1.921540,0.025042
1.960927,0.393099
1.908425,0.473757
1.515962,0.335952
1.888547,0.221193
1.723198,0.036121
1.613058,0.381848
1.635649,0.463760
1.822260,0.316832
1.707947,0.085028
1.542292,0.483860
1.965549,0.163403
1.618693,0.057781
1.765139,0.234676
1.695628,0.156104
1.576615,0.117167
1.681147,0.037542
1.510266,0.089571
1.511299,0.026228
1.925523,0.399846
1.747420,0.148721
1.935967,0.360478
1.530570,0.071616
1.824238,0.352829
1.888449,0.032185
1.937857,0.430741
1.516045,0.403407
1.594144,0.134738
1.961188,0.359282
1.869414,0.156815
1.515386,0.446029
1.773983,0.196533
1.983572,0.284249
1.786104,0.494871
1.810476,0.211627
1.894717,0.057896
1.860348,0.330684
1.918375,0.390918
1.902301,0.242613
1.743747,0.290750
1.774798,0.181605
1.721491,0.290843
1.585012,0.315634
1.925581,0.046199
1.674916,0.294995
1.703015,0.190303
1.741025,0.476997
1.886836,0.224596
1.761246,0.172940
1.719467,0.071722
1.884567,0.114184
1.629618,0.244916
1.944869,0.047993
1.635834,0.347169
1.790605,0.379581
1.637919,0.065403
1.561186,0.359409
1.856246,0.146198
1.675043,0.281828
1.692397,0.349960
1.576823,0.395411
1.540262,0.317848
1.872408,0.427098
1.542444,0.133654
1.600038,0.261911
1.705376,0.484605
1.876096,0.334994
1.729521,0.320964
1.882987,0.365355
1.668133,0.173593
1.744936,0.306052
1.738996,0.306122
1.665461,0.095242
1.952320,0.340505
1.877070,0.144717
1.690464,0.453893
1.540128,0.230727
1.771741,0.412536
1.657825,0.314186
1.546191,0.257863
1.576097,0.251567
1.742468,0.452192
1.586561,0.471989
1.773156,0.469548
1.837344,0.441290
1.643141,0.082280
1.747342,0.382136
1.888402,0.412803
1.977379,0.340721
1.753308,0.354449
1.985438,0.443773
1.808343,0.025566
1.674500,0.080084
1.938102,0.332324
1.894269,0.484293
1.590187,0.470366
1.735859,0.332655
1.922559,0.322420
1.804644,0.195715
1.791968,0.141988
1.637005,0.435109
1.724268,0.384347
1.817245,0.112669
1.797150,0.294624
1.953391,0.050459
1.649073,0.438829
1.994232,0.457416
1.964394,0.168731
1.537500,0.402497
1.501056,0.431769
1.886789,0.091243
1.902135,0.122649
1.923898,1.824694
1.945069,1.728542
1.520409,1.737037
1.870530,1.657414
1.672146,1.594798
1.541761,1.989391
1.707467,1.838911
1.784015,1.660858
1.889370,1.933088
1.599687,1.883601
1.890504,1.564081
1.552332,1.928004
1.966578,1.553388
1.859773,1.853367
1.644631,1.761908
1.976016,1.568529
1.586602,1.921085
1.797071,1.607011
1.658122,1.667602
1.764425,1.830268
1.762400,1.806186
1.819659,1.969867
1.645097,1.603674
1.630725,1.534467
1.536762,1.730412
1.918068,1.927266
1.794493,1.970401
1.855269,1.761070
1.523789,1.715042
1.614437,1.668419
1.976950,1.590453
1.736948,1.563552
1.511538,1.534019
1.670563,1.669660
1.701621,1.934988
1.999928,1.964021
1.741174,1.819586
1.933888,1.886271
1.923260,1.564613
1.920737,1.960022
1.795025,1.838805
1.887288,1.589518
1.809206,1.742557
1.850588,1.832995
1.957599,1.965026
1.501414,1.934549
1.555479,1.738362
1.998101,1.567017
1.772382,1.668664
1.736677,1.974002
1.603652,1.736605
1.938023,1.844826
1.556191,1.871911
1.731096,1.979451
1.936524,1.651834
1.939473,1.731549
1.990639,1.826761
1.821067,1.799845
1.569319,1.671655
1.632840,1.526918
1.636680,1.634254
1.961467,1.692159
1.872616,1.959568
1.759176,1.644998
1.628233,1.995853
1.619000,1.731885
1.732457,1.557023
1.576710,1.788648
1.928934,1.807807
1.768100,1.865458
1.959640,1.707573
1.597007,1.950279
1.534335,1.918074
1.750124,1.603653
1.589728,1.882964
1.630571,1.726409
1.517218,1.592038
1.918568,1.889834
1.551606,1.677744
1.534832,1.679839
1.673597,1.653832
1.911724,1.906054
1.710855,1.988434
1.694702,1.639789
1.796241,1.962802
1.505247,1.755881
1.670375,1.602254
1.706161,1.704710
1.520328,1.956285
1.808363,1.610056
1.839249,1.938934
1.836465,1.856467
1.530972,1.755033
1.746301,1.582579
1.932777,1.781133
1.762417,1.606373
1.934965,1.674141
1.512427,1.645820
1.662575,1.707130
1.785609,1.958816
1.669932,1.790857
1.714697,1.840307
1.893111,1.920857
1.545017,1.913439
1.877142,1.853380
1.523495,1.716392
1.792314,1.859960
1.572859,1.823286
1.614993,1.819160
1.905864,1.547769
1.600293,1.668282
1.654143,1.535258
1.842423,1.666570
1.681078,1.504998
1.873700,1.966688
1.963814,1.543631
1.757544,1.678511
1.883938,1.650655
1.599368,1.928955
1.564094,1.976511
1.782334,1.587589
1.692902,1.574648
1.947549,1.765761
1.897934,1.562542
1.584921,1.803798
1.610311,1.685214
1.972080,1.764454
1.720473,1.814503
1.931024,1.901551
1.819501,1.804723
1.868239,1.783315
1.848354,1.625783
1.961825,1.732292
1.776438,1.561194
1.661247,1.840532
1.537704,1.943581
1.928121,1.730606
1.518229,1.875670
1.996367,1.916163
1.938211,1.581288
1.719961,1.548522
1.766503,1.692041
1.812976,1.986975
1.506545,1.744000
1.888526,1.826046
1.548723,1.756765
1.609360,1.897077
1.882548,1.571186
1.629369,1.658986
1.632379,1.790616
0.799807,0.136067
0.693679,0.342111
0.760276,0.201941
0.721323,0.317646
0.667436,0.193215
0.791338,0.310841
0.716017,0.195879
0.632237,0.082414
0.692729,0.069709
0.738807,0.096280
0.765273,0.316592
0.750846,0.018034
0.717127,0.207729
0.637491,0.337749
0.767459,0.180886
0.685121,0.334532
0.758476,0.357600
0.738321,0.237504
0.679771,0.119289
0.677575,0.294413
0.756252,0.137826
0.702627,0.144537
0.766852,0.269728
0.713476,0.119164
0.769719,0.104565
0.707722,0.269983
0.610578,0.117135
0.744009,0.255410
0.762432,0.363000
0.696580,0.259782
0.671943,0.363402
0.697157,0.060838
0.760501,0.070956
0.749171,0.080544
0.695123,0.053493
0.787479,0.102749
0.695660,0.180211
0.723643,0.125024
0.624970,0.074238
0.722094,0.389377
0.689401,0.059631
0.729680,0.199959
0.688383,0.147377
0.627685,0.101630
0.655189,0.248529
0.780706,0.254263
0.705966,0.155726
0.757551,0.132933
0.713341,0.213444
0.706739,0.016928
0.733468,0.188434
0.659838,0.058256
0.784323,0.366963
0.691640,0.018585
0.620601,0.027468
0.603981,0.220004
0.643549,0.267321
0.609982,0.263865
0.607349,0.075333
0.782748,0.125075
0.761931,0.326907
0.789669,0.135794
0.641317,0.294440
0.734363,0.309316
0.653942,0.082204
0.763122,0.374821
0.735319,0.045921
0.616538,0.239284
0.606442,0.216356
0.728934,0.054085
0.721912,0.265829
0.737045,0.330923
0.666575,0.294052
0.697394,0.147849
0.784693,0.160283
0.736462,1.893248
0.643595,1.852263
0.614521,1.769824
0.673351,1.897769
0.639570,1.854586
0.789986,1.605384
0.714703,1.850611
0.625652,1.862483
0.644947,1.664188
0.639420,1.947762
0.659137,1.922664
0.706796,1.992363
0.726793,1.946742
0.743208,1.648375
0.647296,1.855801
0.704329,1.967516
0.674525,1.895847
0.709889,1.778091
0.632835,1.966481
0.637930,1.744811
0.710534,1.655832
0.675097,1.650474
0.753221,1.801498
0.756479,1.996337
0.732843,1.991797
0.772050,1.983961
0.757231,1.757691
0.788162,1.768048
0.652217,1.862739
0.708212,1.799024
0.659270,1.625080
0.683270,1.867589
0.760464,1.986318
0.622840,1.986599
0.776400,1.721539
0.665705,1.773866
0.688686,1.881603
0.712170,1.683814
0.641551,1.737298
0.640075,1.948789
0.664548,1.624249
0.766375,1.643557
0.690970,1.909073
0.705803,1.886374
0.685906,1.628028
0.642699,1.890352
0.626554,1.851938
0.678971,1.974037
0.719128,1.803621
0.780318,1.791056
0.762580,1.692045
0.782461,1.702532
0.786824,1.789263
0.693173,1.656750
0.763280,1.866496
0.602769,1.655656
0.745373,1.938287
0.649607,1.672686
0.723680,1.910819
0.779530,1.619172
0.769424,1.644457
0.754762,1.991956
0.748198,1.667465
0.782996,1.734652
0.735543,1.926628
0.762854,1.796246
0.609336,1.890630
0.749389,1.992321
0.639946,1.685124
0.624535,1.606453
0.775810,1.654609
0.631055,1.842364
0.796448,1.761323
0.757525,1.840256
0.636071,1.874109
1.329714,0.010989
1.359283,0.168952
1.201472,0.214962
1.318208,0.368937
1.374807,0.107502
1.347783,0.275322
1.351874,0.314238
1.282976,0.202527
1.353279,0.245844
1.343825,0.355629
1.326148,0.239270
1.205119,0.314406
1.240817,0.003133
1.237864,0.396684
1.321695,0.147870
1.335397,0.102817
1.279429,0.189360
1.335884,0.161803
1.202161,0.108185
1.265370,0.353936
1.307844,0.026306
1.314629,0.119437
1.370272,0.395209
1.360982,0.247102
1.320526,0.209614
1.301366,0.093349
1.224442,0.212969
1.203877,0.130518
1.308051,0.083483
1.263601,0.059491
1.315677,0.397996
1.281154,0.390212
1.293678,0.034078
1.276008,0.191678
1.271131,0.282755
1.272807,0.357951
1.354531,0.374872
1.238694,0.249605
1.385040,0.399351
1.248354,0.211133
1.304483,0.299438
1.352241,0.257849
1.256204,0.312236
1.394184,0.328509
1.397860,0.115569
1.394000,0.227073
1.256783,0.150309
1.308643,0.300921
1.292193,0.369300
1.246300,0.326650
1.326028,0.238213
1.342300,0.161117
1.306543,0.361988
1.205361,0.183165
1.380670,0.107429
1.397149,0.170304
1.203434,0.298780
1.214077,0.119274
1.305508,0.016521
1.223892,0.206736
1.266045,0.035784
1.216905,0.245655
1.293047,0.251094
1.273288,0.370480
1.310197,0.239176
1.348565,0.072450
1.238694,0.181730
1.316783,0.290474
1.271859,0.244289
1.236820,0.105057
1.375859,0.067938
1.337681,0.358585
1.383359,0.303515
1.238930,0.177734
1.360018,0.125643
1.392235,1.652125
1.280714,1.618279
1.348890,1.947520
1.334687,1.644357
1.359000,1.689768
1.341766,1.815130
1.281109,1.960921
1.398430,1.995785
1.325698,1.740578
1.320037,1.925035
1.322818,1.791791
1.396486,1.720997
1.275188,1.959690
1.212256,1.828236
1.268712,1.944547
1.376939,1.721893
1.398336,1.715306
1.270086,1.894454
1.231413,1.609545
1.369405,1.980827
1.249657,1.822343
1.297978,1.861532
1.291632,1.792817
1.328658,1.634660
1.366698,1.697390
1.379847,1.779031
1.344591,1.952667
1.350014,1.639558
1.356178,1.924540
1.333897,1.649780
1.334544,1.821672
1.285837,1.865760
1.368489,1.911845
1.280107,1.999804
1.360695,1.699025
1.390315,1.620704
1.360684,1.776587
1.341118,1.704632
1.384702,1.739552
1.269646,1.902799
1.318471,1.698986
1.240915,1.726124
1.225826,1.981858
1.282841,1.964009
1.353199,1.633475
1.206895,1.775486
1.327573,1.785463
1.220623,1.792124
1.248654,1.801460
1.295964,1.618698
1.350242,1.772558
1.219701,1.821852
1.374572,1.921638
1.363242,1.918548
1.230595,1.665776
1.310674,1.898132
1.282381,1.903178
1.212128,1.816414
1.342518,1.789937
1.290212,1.791435
1.311706,1.794213
1.383461,1.678559
1.389838,1.608168
1.335342,1.676984
1.304814,1.662611
1.247841,1.710113
1.317584,1.735085
1.365983,1.784313
1.228361,1.858450
1.251431,1.717912
1.362113,1.924209
1.208022,1.688987
1.313694,1.640300
1.352701,1.712424
1.315118,1.685825
1.519296,0.268246
1.400194,1.353901
0.661040,1.298575
1.394738,0.014456
1.683494,0.442878
0.327509,0.161906
0.993443,1.503352
0.837329,0.653270
0.424918,1.120941
1.945519,0.939226
1.710500,1.566646
0.560273,1.790719
0.011582,1.697211
1.992217,1.538590
0.259332,1.143402
1.967717,1.778627
1.411648,1.367911
1.132528,0.072689
0.666485,0.527266
0.087145,0.349980
0.970145,0.414654
0.511886,1.963588
1.918006,1.349215
0.616858,0.342924
0.470156,0.562377
1.282151,0.180656
0.129024,1.842424
1.971376,0.140606
1.539635,1.963593
1.679195,1.798967
1.106996,1.646912
1.577594,0.518644
1.014823,0.710122
0.591333,1.681308
1.237388,0.678477
0.031287,0.207533
1.093131,0.543173
0.171121,1.011137
1.892388,0.787979
1.354062,0.362544
1.350356,0.636213
0.543201,1.479380
0.478637,0.514576
1.619986,0.018272
0.478169,1.299181
1.817239,1.585165
0.946093,1.394833
0.103809,1.960916
0.104955,0.695142
1.642224,1.342343
1.373619,1.673511
1.549876,0.466750
0.216684,1.720996
1.477887,0.109072
0.508975,0.831949
0.471617,1.859332
1.468162,1.014817
1.338712,1.946799
1.529393,0.958698
1.965071,0.007563
0.257879,1.782310
1.592728,1.203972
1.177143,1.696536
1.164888,1.282098
0.391678,0.807112
0.624441,1.765297
0.480623,0.174317
0.232047,0.697307
1.895313,1.709934
0.806379,0.404288
0.541883,1.277996
0.263620,0.010045
0.292813,1.602331
1.956844,1.822206
0.561029,1.921914
1.829769,0.818908
1.704224,1.422496
0.022880,0.881368
1.119033,1.187768
0.163466,1.510711
1.994880,0.787907
1.276007,0.475502
0.962223,1.508054
1.172809,0.857536
1.217988,1.979188
1.261824,1.759871
1.257183,1.525444
1.769916,1.549996
1.127775,1.726760
1.372202,1.688804
1.648674,1.201970
0.507712,1.352899
0.624467,0.530592
0.234266,1.743499
1.718360,0.397732
1.254210,1.713240
1.185639,0.530218
0.188742,0.147862
0.038272,1.361551
1.005398,1.256260
1.340738,0.267222
1.016131,0.597921
1.792666,0.786047
0.147917,0.920441
0.512807,1.520119
0.609245,0.161481
0.722089,1.116957
1.514380,1.346556
1.647549,1.748646
1.090056,1.365910
0.146378,0.344266
1.079149,1.332017
0.874483,1.267891
1.479879,0.912755
0.629442,0.485277
0.169015,1.970180
0.752499,1.185146
0.568101,0.545165
1.971193,0.716018
1.465606,0.484000
0.236137,0.074852
0.645481,0.958227
1.191809,0.159861
0.304783,0.839358
1.908508,1.394839
0.205268,0.054886
1.739104,1.284417
1.386903,0.613588
0.552309,0.866782
1.526343,1.181750
1.352059,1.695357
1.151930,0.104559
0.880503,1.720031
0.649724,0.851696
0.436050,0.115331
1.335696,0.672187
0.190182,1.981178
1.630414,1.381991
0.141039,1.935197
0.221350,0.049547
1.330036,0.426618
0.104433,1.069140
1.711035,1.491336
1.682728,0.263343
0.358119,1.209071
1.445094,1.710178
0.904428,0.597024
1.814737,1.784931
0.317055,0.464461
0.636628,0.753104
